,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_sqr,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_sqr,aleatorio2_sqr,Beneficio
209,-0.53,-0.42,1.6,0.095,0.99396,3.18,0.7,3.5,3,2.73,R,*,Reg 3,0.0,0.7220560008705628,0.5685098999021815,3.9309838290365744,8.81889807854587,8.931059228033531,10.501075326349362,1.3289757914658957,1.7359185028747153,10.495839422031727,0.9946616188708319,1.6712221139600012,1.3811950012068959,6.320047127728407,3.8445537201704134,743
210,-1.11,0.29,1.8,0.062,0.9912,3.06,-1.26,11.4,2,4.28,B,**,Reg 1,7.142857142857142,0.003213355477262758,0.7022957338661721,1.5034771057538803,20.334445877429346,8.967034055989274,9.831314217604245,1.3172480190381266,1.6835689331491608,1.2931967221735625,1.795058279278665,1.3645593560288818,4.964500430487525,0.00012632682358460718,5.867347554813425,1126
211,1.815,-0.98,-97.8,0.024,1.04469,2.68,-1.91,11.4,3,1.51,B,**,Reg 1,0.0,0.18385564977443014,0.7709163097936708,25.41478835125136,4.56297404837941,1e-08,9.087411310734781,1.5039926814626892,1.5058364725733013,0.1935270428505454,1.795058279278665,1.6712221139600012,0.1200825560086144,0.4098122800495946,7.070144360421663,748
212,0.36,0.26,-22.9,0.578,0.95793,1.31,0.98,9.3,1,1.16,R,***,Reg 2,0.0,0.5640455472990025,0.45893116115820554,9.881707349027474,19.629173032280775,5.07111364269764,22.829214943330264,1.1420062889567213,0.4731393768724368,12.532245581873678,1.6213214315409623,0.9649150833430776,0.01183389383692644,3.856665063249108,2.505099609838797,646
213,-0.045,0.22,2.3,0.075,0.99688,3.68,0.54,11.3,4,1.06,R,*,Reg 3,0.0,0.6867931797764945,0.20227095772801862,6.839624164615819,18.726712867722608,9.057287476855638,10.09252508440417,1.341054488847704,1.9388869526389574,9.413190719336896,1.787168120432723,1.9297524380738358,0.001669244463102501,5.7178323960006034,0.4863330950736442,418
214,1.525,0.19,0.8,0.337,0.9934,3.34,0.21,13.4,3,1.23,M,Desc,Reg 3,0.0,0.462901667567056,0.017295169799431687,21.744077672401367,18.07720207484877,8.787883004157997,16.08696659329892,1.3266213070186355,1.8033555694592915,7.366302115819177,1.9461554234756993,1.6712221139600012,0.024439951150497304,2.5975629203394606,0.00351454154994709,342
215,0.44,1.99,2.7,-0.481,1.01363,3.18,0.55,16.6,3,1.28,B,**,Reg 1,7.142857142857142,0.3297284143646261,0.09099646157581542,10.548621493603738,150.2974257047907,9.129815603125078,1.979783432880798,1.4047305793149316,1.7359185028747153,9.479130156151516,2.1660977961373473,1.6712221139600012,0.03621274977879284,1.3179915413242873,0.09829696748805042,690
216,0.47,0.49,-9.9,0.555,0.9988,4.1,0.99,10.7,4,3.81,R,*,Reg 1,7.142857142857142,0.9947582035602283,0.6957564003961596,10.804328450393434,25.729692801047534,6.984120974738583,22.13496010915594,1.3488222376360697,2.0942332847526433,12.608311513697297,1.739075581680087,1.9297524380738358,3.6437370227834434,11.99523331431514,5.758573322760052,516
217,0.54,0.1,11.4,-0.531,1.03694,3.34,0.49,7.7,1,4.56,MM,Desc,Reg 1,7.142857142857142,0.362303113604726,0.9067672725887888,11.412886824725508,16.26073590280968,10.778860940484053,1.5572314094841493,1.4810513552227547,1.8033555694592915,9.08694574947141,1.4752809289489368,0.9649150833430776,5.848234724441028,1.591257557849873,9.781917118250604,169
218,0.23,-0.63,1.8,0.033,0.9906,4.46,0.4,11.8,2,1.54,B,**,Reg 2,0.0,0.4543843971201297,0.3179681658465012,8.84441621719989,6.8881397809945,8.967034055989274,9.26095429046712,1.3146566153068946,2.2187472003000286,8.514204103385508,1.826278064060969,1.3645593560288818,0.134621109520103,2.5028563798438856,1.2022789998326102,723
219,0.19,0.37,-54.6,0.54,1.03125,2.99,1.27,8.5,4,5.81,B,**,Reg 1,0.0,0.369583403749436,0.9302692904449571,8.536818271917417,22.34154720337408,1.6870793290270214,21.68796067316497,1.46350314831334,1.6522659027397173,14.831597535978062,1.5500220972125642,1.9297524380738358,10.675927550430718,1.6558483702672218,10.295615727625538,723
220,0.26,0.3,2.0,0.355,0.97573,2.94,0.02,12.6,3,1.53,M,Desc,Reg 3,7.142857142857142,0.29435621773214615,0.9028917368570905,9.078687318708582,20.57512370979586,9.003081192739762,16.549865641361905,1.2448819067212373,1.6295384796644765,6.30148341684941,1.8871688450684743,1.6712221139600012,0.12968264261708198,1.050391063130902,9.69846965307095,368
221,0.6,-0.19,-43.1,0.033,0.95734,3.08,3.27,13.3,4,3.35,R,***,Reg 1,7.142857142857142,0.9981064350278682,0.1696868563875662,11.947778103612666,11.559709521719391,2.70475918386641,9.26095429046712,1.1380871787672733,1.6924063150805821,35.95957757641323,1.9388802430805334,1.9297524380738358,2.548467016050061,12.076116900978652,0.34219432315855425,543
222,2.44,1.78,35.7,0.048,0.99138,4.26,1.64,17.1,1,1.66,B,***,Reg 2,7.142857142857142,0.8333739053331181,0.8359169820380652,34.29870986745362,117.39218071890201,16.109620439941157,9.553840246354822,1.318022465804208,2.150463046007278,18.046263713921316,2.1984770499166744,0.9649150833430776,0.20108073949329203,8.418911711778497,8.312845472612954,996
223,0.79,1.2,-21.4,-0.125,1.01184,1.16,-0.26,11.3,3,4.76,M,**,Reg 1,0.0,0.4427548722291179,0.10879585438147954,13.722410258648024,59.327031681950594,5.276253674066431,6.452847327972857,1.398331057538195,0.01,4.883714043011805,1.787168120432723,1.6712221139600012,6.523769057448307,2.3763836491390724,0.14056818555867415,617
224,0.83,-0.43,40.2,-0.392,0.95525,3.26,0.59,10.4,2,6.76,B,****,Reg 2,0.0,0.456293171871231,0.5382147359819885,14.111668605000997,8.715738879926072,17.213938372511308,2.8572736914865606,1.1238680893584683,1.7699582422366125,9.745189379548405,1.714523511897222,1.3645593560288818,15.309325169734034,2.5239278172743562,3.4456536223942775,857
225,0.24,0.34,1.2,0.045,0.99132,3.43,1.75,7.2,3,2.14,R,**,Reg 2,0.0,0.990380827592929,0.6724294639244249,8.922166332698326,21.566660754236345,8.859326498506276,9.494898289543901,1.317764468575814,1.8402032039609615,19.06273425039089,1.4265805770236704,1.6712221139600012,0.5998059142218048,11.889898501158601,5.378847182839227,390
226,-1.04,-0.38,1.4,0.036,0.99006,4.45,0.66,9.7,2,1.0,M,**,Reg 2,0.0,0.47137877288437513,0.4468067438358505,1.7357171318194011,9.243890134941621,8.89515670887253,9.31916671601128,1.3123111778022256,2.2153829798726448,10.219653703625836,1.6558201972549538,1.3645593560288818,1e-08,2.693569128749368,2.374453765863976,533
227,0.0,0.35,11.1,0.039,0.9984,3.36,0.5,9.4,2,1.84,R,*,Reg 2,0.0,0.17254983654654787,0.05429052037534532,7.150073021966931,21.821923041342732,10.71971958112689,9.37756152437213,1.347215011933856,1.8116087029376617,9.151734448216825,1.6300145765268128,1.3645593560288818,0.32568643223478017,0.36096469201606063,0.034932616885138934,730
228,0.15,0.24,1.8,0.025,0.95406,3.34,0.59,15.3,3,2.36,MM,**,Reg 1,0.0,0.209811308731489,0.9909127076286034,8.234664353372976,19.172633809843806,8.967034055989274,9.106612805008735,1.1155246554684426,1.8033555694592915,9.745189379548405,2.0795536307883538,1.6712221139600012,0.8536124000164923,0.5336789678870939,11.681860368528111,352
229,-1.89,-1.13,2.5,0.047,0.99252,3.07,0.57,15.2,3,1.48,MB,***,Reg 2,0.0,0.42392457106231796,0.08295085880578146,0.04359396223863876,3.824690566370721,9.093515385592985,9.534172662660437,1.3228958780430111,1.6879934075685303,9.611699472622279,2.0727467206605765,1.6712221139600012,0.10637454408984928,2.17855402550121,0.0816641320602222,604
230,0.39,1.64,20.2,0.047,0.9951,2.94,0.31,11.8,3,1.24,M,*,Reg 3,0.0,0.5920754634083021,0.35078368750234445,10.129248265710121,99.56291173437498,12.586055251833063,9.534172662660437,1.3337305486815805,1.6295384796644765,7.96010441402072,1.826278064060969,1.6712221139600012,0.0266099460777734,4.249488071588975,1.4633383530166024,503
231,0.24,0.46,51.3,1.027,1.07238,1.16,0.42,7.8,3,1.92,M,Desc,Reg 1,0.0,0.9519455894222221,0.6613909344096321,8.922166332698326,24.837293088954297,20.09443499240802,38.52961146032104,1.578397623470624,0.01,8.639868991441043,1.484829335188488,1.6712221139600012,0.39066410963580156,10.984959952345852,5.20367123540706,394
232,-0.59,0.37,2.6,0.041,1.03352,3.18,0.5,15.3,2,3.72,M,**,Reg 2,0.0,0.879644510747067,0.46971483511618217,3.6267831831735737,22.34154720337408,9.11165645575969,9.416592720399747,1.470579363955424,1.7359185028747153,9.151734448216825,2.0795536307883538,1.3645593560288818,3.4140800454789195,9.37971703575582,2.624237995232356,491
233,1.03,-0.87,2.8,0.429,1.00699,1.95,0.39,9.2,6,3.27,M,Desc,Reg 1,0.0,0.8852988747747906,0.8256593203694066,16.139620737836363,5.193489298911863,9.147992827689153,18.52187629540014,1.380535335005997,1.0856214418734778,8.451716880778502,1.6125814240087801,2.363443823825282,2.3779182739739664,9.500688380587214,8.110054495117424,354
234,-0.13,0.44,-14.7,0.05,1.04814,2.43,2.29,8.6,2,3.88,M,*,Reg 1,0.0,0.2930165993063014,0.6173121878779151,6.272019672226823,24.259622371210728,6.242203878970891,9.593236208015819,1.5138761200434812,1.376447855491303,24.456589582623163,1.559112836571839,1.3645593560288818,3.8275269305972413,1.0408526172826151,4.533073961491422,162
235,0.24,-1.33,1.3,0.038,0.99125,3.54,0.43,11.1,2,5.61,M,Desc,Reg 1,0.0,0.24247569961175308,0.8228297724590217,8.922166332698326,3.0226930387841096,8.87723256509006,9.358076323494435,1.317463280158518,1.8842608992642609,8.703046656889574,1.771282365987798,1.3645593560288818,9.8066001791213,0.7127716820092048,8.054555816405443,402
236,0.27,1.17,49.4,0.1,0.96326,1.96,1.18,11.2,4,5.17,M,**,Reg 3,0.0,0.3427077492920084,0.9955664948538273,9.157458189220398,57.269353558791515,19.585577540774107,10.60447943417379,1.1757078843127835,1.0924702771175354,14.097292264975847,1.7792429725518608,1.9297524380738358,8.024013580302196,1.4237909832043993,11.791857125226807,360
237,1.55,0.15,60.4,0.024,1.0246,3.16,1.35,12.4,2,5.51,M,**,Reg 2,14.285714285714285,0.3928631133201306,0.7918856020297724,22.049247411558206,17.246094481452428,22.622070745446667,9.087411310734781,1.442160068728217,1.727303756136471,15.499963370165654,1.8721318274003516,1.3645593560288818,9.385778853345311,1.8710098620547297,7.460054074578252,563
238,0.31,1.37,1.4,-0.079,0.92405,3.12,-2.32,12.2,3,1.96,R,***,Reg 3,7.142857142857142,0.7870786895264065,0.756077348173495,9.47594418797894,72.46437315598814,8.89515670887253,7.218195441205739,0.7783496585888859,1.7099440636008822,1e-08,1.8569730500289119,1.6712221139600012,0.4253677259169082,7.5095407921078765,6.8005469810300525,558
239,1.68,-0.31,2.1,0.03,0.99345,3.16,-0.26,12.2,3,3.96,B,***,Reg 3,7.142857142857142,0.10716078075383928,0.2547507036836244,23.670410411039864,10.037500172807038,9.021131876913033,9.20292424773965,1.3268320389415562,1.727303756136471,4.883714043011805,1.8569730500289119,1.6712221139600012,4.043109483478788,0.1392365037177951,0.7716040282414972,1180
240,0.26,0.24,2.4,-0.06,0.99234,3.76,0.73,15.9,1,1.1,B,***,Reg 2,0.0,0.6869307653204157,0.19038806390284457,9.078687318708582,19.172633809843806,9.07539239262497,7.546830975676534,1.3221299686339556,1.9694216779938492,10.705395260781476,2.119936158288764,0.9649150833430776,0.004627715422334123,5.720123486930946,0.43084080193435176,425
241,0.43,-0.31,11.25,0.032,0.9922,3.22,-0.5,9.8,2,6.01,M,Desc,Reg 3,0.0,0.5225628554701134,0.28127704073245774,10.464066344682761,10.037500172807038,10.749269923956952,9.241590678133889,1.3215333397426032,1.7530209964350274,3.812095262187724,1.6643331580405663,1.3645593560288818,11.58216788141674,3.310262748299013,0.9407354353190606,407
242,0.26,-1.14,9.3,0.411,1.02725,2.44,2.53,7.5,3,2.57,M,*,Reg 2,0.0,0.41405358272303616,0.5626986049658743,9.078687318708582,3.779951188470964,10.368288015535569,18.031984590467005,1.4507783202117115,1.3818560309295693,27.06927678572593,1.455996273583397,1.6712221139600012,1.1375477306009283,2.0782843960770636,3.766342565340463,358
243,0.21,0.74,109.9,0.413,0.99405,3.35,0.67,8.8,3,3.29,M,*,Reg 3,7.142857142857142,0.09051598969491848,0.7863385113033026,8.689936741216398,34.529272201317355,38.993124704723186,18.086092766007678,1.329353025701479,1.8074868467653262,10.288354911806548,1.5771371239669638,1.6712221139600012,2.4200017650978407,0.09934686800456743,7.355891696173047,190
244,-0.05,-0.29,-32.9,0.067,0.99542,3.11,1.11,9.3,2,3.25,M,**,Reg 1,0.0,0.17610495653603997,0.8441476812342621,6.805555161721272,10.27651337097032,3.8074573260170714,9.931374640456015,1.3350561196669528,1.7055765328222834,13.539054209460327,1.6213214315409623,1.3645593560288818,2.336203912446858,0.37599083949842804,8.477374801443585,476
245,-0.21,0.16,54.8,0.049,0.9917,4.4,0.92,7.5,0,1.07,B,**,Reg 3,7.142857142857142,0.847196714725419,0.907642745735774,5.760260289684507,17.45021868830832,21.048886935018267,9.573528094806617,1.3193958988089562,2.198484657863302,12.080683090822616,1.455996273583397,0.01,0.0022704386041231756,8.700504429401635,9.800817172766934,998
246,-0.03,0.25,63.5,0.584,1.01038,2.11,-1.07,13.2,3,5.63,R,Desc,Reg 3,0.0,0.2745417612060439,0.31882867133916004,6.9423415508061534,19.399560472804033,23.517317457219082,23.012087933966068,1.3930455011033138,1.1904840092720697,1.7982964242822541,1.9315776613152726,1.6712221139600012,9.891871833066793,0.9137441160630005,1.2087974199851996,522
247,0.27,0.46,8.1,-0.923,0.99548,2.35,-2.32,10.0,2,2.09,M,*,Reg 1,7.142857142857142,0.0018213239742359555,0.8718980383427948,9.157458189220398,24.837293088954297,10.13725420090484,1e-08,1.3353042251335074,1.332392422767437,1e-08,1.6812297676358767,1.3645593560288818,0.5483516839411652,4.08705465108289e-05,9.04397825420533,236
248,1.67,1.88,-40.2,0.023,0.99067,1.96,-1.15,12.0,3,3.08,M,*,Reg 2,7.142857142857142,0.41602729972711605,0.1386590077578742,23.54366405489913,132.05057593415683,2.9991366859432147,9.06823008121824,1.3149597359797507,1.0924702771175354,1.5754963704906482,1.8416895063777663,1.6712221139600012,1.9965354469358614,2.0981444999536794,0.22842678127439597,511
249,0.48,0.44,-17.3,0.043,1.03578,2.23,2.05,8.0,4,3.75,M,*,Reg 1,0.0,0.670079390867749,0.6502882571004415,10.89024460599892,24.259622371210728,5.857722383899354,9.455704975457005,1.4775243670661706,1.263432179537268,21.976467405092755,1.503744268573612,1.9297524380738358,3.4898018296543696,5.442926442246293,5.0304025664026755,404
250,0.25,0.24,-8.6,-0.22,0.9942,2.99,-0.11,9.5,2,1.36,B,**,Reg 1,0.0,0.3519349067863965,0.5191198048290959,9.00025669986789,19.172633809843806,7.192224464121344,5.0079603068760035,1.329981036689827,1.6522659027397173,5.6207939580753195,1.638661604787802,1.3645593560288818,0.05984791234202356,1.5014887689752106,3.205450991944613,457
251,0.19,0.46,48.4,0.041,0.9932,2.3,-2.01,11.2,3,4.65,R,***,Reg 1,0.0,0.99889857772007,0.5215767777922401,8.536818271917417,24.837293088954297,19.320379023197308,9.416592720399747,1.3257773734946576,1.304102224367017,0.11065244737580437,1.7792429725518608,1.6712221139600012,6.147657195534325,12.095292533039915,3.2358717694293015,823
252,1.39,0.15,1.1,0.495,0.95739,3.3,-0.01,9.3,1,2.88,R,***,Reg 1,0.0,0.7841224148088279,0.9216792730676961,20.132908261436118,17.246094481452428,8.841438509121177,20.374319787695608,1.1384208794659878,1.7867349396540557,6.140949019847774,1.6213214315409623,0.9649150833430776,1.6310699752120132,7.453235990347259,10.106333944906218,773
253,0.23,0.39,1.8,-0.423,0.9912,4.05,0.31,8.5,2,1.23,B,***,Reg 3,0.0,0.011579121970204387,0.7343770208344313,8.84441621719989,22.873544668585676,8.967034055989274,2.5334130002291175,1.3172480190381266,2.076349222630135,7.96010441402072,1.5500220972125642,1.3645593560288818,0.024439951150497304,0.0016294034623206008,6.41572633590762,924
254,0.11,1.06,-54.0,-0.367,0.9946,5.26,0.42,10.6,4,1.89,B,**,Reg 3,0.0,0.14795867784347483,0.6038774929866226,7.9379544615665685,50.31657119443419,1.7342644253091781,3.1326369984940996,1.3316513974409478,2.4731013819139074,8.639868991441043,1.7309302537884312,1.9297524380738358,0.36560536261648213,0.26541713960789526,4.337878259330932,884
255,0.61,-0.09,9.2,-0.303,1.01372,3.06,0.34,12.5,2,4.55,M,*,Reg 3,0.0,0.8816982241737553,0.03736314147453579,12.038117530942804,13.003134370846709,10.348935773056901,3.8952810935371582,1.405050041870832,1.6835689331491608,8.142732981951083,1.8796653730069162,1.3645593560288818,5.815426972982175,9.423565228145897,0.01651482630932874,739
256,-0.74,1.87,1.4,0.049,0.9709,3.03,0.45,9.5,2,1.8,M,Desc,Reg 2,0.0,0.5300991555462463,0.17095160575951995,2.91987120671859,130.5059122506305,8.89515670887253,9.573528094806617,1.2194730047064115,1.6702251880137466,8.830092430628156,1.638661604787802,1.3645593560288818,0.2954123711148653,3.4064284175066137,0.3473176965438914,367
257,-0.53,0.34,6.4,0.516,0.99278,2.51,0.4,10.8,3,1.73,MB,****,Reg 3,0.0,0.3038799038085592,0.32031760925412023,3.9309838290365744,21.566660754236345,9.81441232632075,20.982245482047315,1.3239998485491882,1.4191362970219363,8.514204103385508,1.7471829366473857,1.6712221139600012,0.24598563652388697,1.1194563731881546,1.2201179095819388,694
258,-0.25,0.21,-34.25,0.03,0.94792,3.38,0.13,10.9,2,3.75,R,**,Reg 2,0.0,0.38791773313871836,0.622472499131869,5.512546638520397,18.50765685017808,3.650713117108532,9.20292424773965,1.069181159188415,1.8198244077984855,6.907830905454485,1.7552528448709697,1.3645593560288818,3.4898018296543696,1.8242033757453024,4.609191134766855,468
259,0.87,0.49,1.3,-0.205,1.0095,2.38,0.53,11.7,3,1.56,B,****,Reg 1,0.0,0.5674644303041073,0.41956527167590685,14.506370978092004,25.729692801047534,8.87723256509006,5.223941508392648,1.3898303952829214,1.349081814508493,9.347481430136115,1.8185233657983146,1.6712221139600012,0.14477489052371956,3.9035587843477226,2.0936762064284173,1154
260,0.13,0.32,29.9,0.051,0.97224,5.2,0.35,9.2,3,2.81,R,*,Reg 2,7.142857142857142,0.7170054215590483,0.6208974771300334,8.085628904127518,21.065059055830158,14.740273919325931,9.612964585982432,1.2266814909628725,2.4549391229204818,8.204069466488884,1.6125814240087801,1.6712221139600012,1.5118777468322633,6.23194423838198,4.585891575363915,567
261,-0.62,0.47,1.6,0.031,0.94111,3.44,2.06,12.2,1,6.42,MB,****,Reg 3,0.0,0.8963449737218205,0.7720128254182391,3.47927625780229,25.131266472764896,8.931059228033531,9.222247330558064,1.0095325507666035,1.8442519413567127,22.077159131597362,1.8569730500289119,0.9649150833430776,13.555359700127056,9.739248431026171,7.090274017172336,1191
262,0.13,0.39,4.7,-0.078,0.96213,3.36,0.56,7.1,3,4.18,R,***,Reg 1,0.0,0.1789014187292166,0.33583208288511435,8.085628904127518,22.873544668585676,9.496794762156924,7.235309665466458,1.168803702429096,1.8116087029376617,9.545299740579978,1.4166396180487606,1.6712221139600012,4.666414695636229,0.3880257311428829,1.3412145761314354,642
263,0.06,0.4,1.6,0.614,1.03649,1.16,-0.08,15.4,4,3.62,R,***,Reg 3,7.142857142857142,0.04623740982541846,0.09375009550852786,7.574722759408917,23.144275190703553,8.931059228033531,23.937395856146495,1.4796861202156755,0.01,5.7744239266617265,2.0863383327353393,1.9297524380738358,3.167672454174862,0.0259314873061803,0.10434347404952732,638
264,0.4,-1.07,14.5,0.045,0.9961,4.47,1.39,14.0,3,1.13,M,*,Reg 2,0.0,0.9260568656746898,0.9991351774778225,10.21244240794659,4.104469022631789,11.399515004215617,9.494898289543901,1.3378599206259651,2.2221063273770296,15.839669829991633,1.9892478337851665,1.6712221139600012,0.007815533833268537,10.395608551153016,11.87655556490705,561
265,0.795,0.0,2.6,0.096,0.9671,3.35,1.24,9.4,5,2.04,M,*,Reg 1,0.0,0.16326746327210317,0.339715268706932,13.77076983172991,14.455698009804815,9.11165645575969,10.521715618399428,1.1983042085055209,1.8074868467653262,14.584757783786088,1.6300145765268128,2.1575230219663686,0.49920451364031343,0.3231760524933052,1.372420737295415,431
266,0.23,-0.14,45.75,0.246,0.9925,2.13,0.38,8.3,1,2.78,B,***,Reg 1,0.0,0.14424676639402556,0.8945090433058711,8.84441621719989,12.260198048925364,18.626345536833337,13.847257803577744,1.3228108426760106,1.2029492753196758,8.389459805785338,1.5316787624092518,0.9649150833430776,1.462179599228814,0.2522681972016888,9.519197509498476,960
267,0.58,-0.29,69.3,0.032,0.94959,3.96,0.53,13.0,3,1.22,MM,*,Reg 1,0.0,0.6583005773350784,0.32512705862677893,11.768120003965773,10.27651337097032,25.23895242582774,9.241590678133889,1.0823829230550335,2.0437635803459324,9.347481430136115,1.9168890398404597,1.6712221139600012,0.0223622386224127,5.253258366290084,1.257044922868036,404
268,-0.85,0.35,43.6,0.05,1.01233,3.49,0.77,10.3,3,5.23,B,****,Reg 2,7.142857142857142,0.39736442643153125,0.8074217998199587,2.450125079622774,21.821923041342732,18.07258959939965,9.593236208015819,1.4000916168949646,1.8643637466565055,10.988025112374908,1.7062609816591756,1.6712221139600012,8.256573377542425,1.914128833414494,7.755688107385,1190
269,-0.17,-0.3,60.1,0.057,1.03492,3.22,0.5,12.4,4,1.04,M,**,Reg 3,0.0,0.606843184499828,0.06942952365291699,6.013417967586646,10.156303694601124,22.53635590402104,9.731760413687725,1.4748931329563604,1.7530209964350274,9.151734448216825,1.8721318274003516,1.9297524380738358,0.0007437033786356822,4.464110261871591,0.05718133202714479,215
270,0.21,0.88,-51.6,0.05,0.997,3.65,0.57,8.6,1,4.99,M,*,Reg 2,7.142857142857142,0.5317775921443061,0.5617915272095598,8.689936741216398,40.712615689299014,1.9295126019647775,9.593236208015819,1.3415439395217579,1.9273117135336815,9.611699472622279,1.559112836571839,0.9649150833430776,7.346267186806874,3.4280332980995105,3.7542072020334154,201
271,1.27,0.26,17.4,0.05,0.97781,3.14,0.5,9.6,2,1.13,R,***,Reg 2,0.0,0.2818795421488808,0.6254552341323336,18.752816179593903,19.629173032280775,11.995854033143926,9.593236208015819,1.2553605254671478,1.7186458283496138,9.151734448216825,1.6472632425698037,1.3645593560288818,0.007815533833268537,0.9632380961263357,4.653476995875548,380
272,0.32,-0.38,3.4,0.023,0.96552,3.42,1.49,12.7,2,2.4,M,*,Reg 3,0.0,0.9008011902773748,0.5596338092008319,9.556416316846391,9.243890134941621,9.257435796246009,9.06823008121824,1.189162370660691,1.836145539040512,16.70504631252544,1.8946426008915056,1.3645593560288818,0.9045577185553026,9.836325693604975,3.7254188081678414,414
273,-2.05,0.29,1.8,0.23,1.00037,2.29,2.88,15.6,3,2.55,B,**,Reg 3,0.0,0.1716057643705824,0.9752658394511063,1e-08,20.334445877429346,8.967034055989274,13.470809483881842,1.355075708611565,1.2983702169524631,31.117073034874863,2.09984197245235,1.6712221139600012,1.1087529049606288,0.35702594335106946,11.315811375306712,708
274,0.19,0.26,7.4,1.027,1.02112,3.49,-0.5,7.5,1,4.74,B,***,Reg 1,7.142857142857142,0.3530170468362305,0.0017410294222949263,8.536818271917417,19.629173032280775,10.003686609416205,38.52961146032104,1.4306024669637778,1.8643637466565055,3.812095262187724,1.455996273583397,0.9649150833430776,6.4545545409621345,1.5107362186584423,3.167462884143954e-05,716
275,0.73,2.04,15.2,0.057,1.02042,3.02,-0.48,14.0,4,3.24,R,*,Reg 1,0.0,0.06289927018201624,0.3753798027856614,13.148730289252377,159.40506134018318,11.54206696345121,9.731760413687725,1.4282435091863133,1.6657535193856683,3.896333579751897,1.9892478337851665,1.9297524380738358,2.315485155282091,0.047979700813726836,1.6758130052662394,598
276,0.3,1.78,19.6,-0.245,0.9973,3.24,0.4,5.7,4,2.96,R,*,Reg 2,0.0,0.5699860309519563,0.4316379406443398,9.395812310782611,117.39218071890201,12.458390467000687,4.658124016386611,1.3427652279940074,1.7615099762992226,8.514204103385508,1.2693175776784313,1.9297524380738358,1.7728266087403608,3.9383268723040277,2.215929901497527,706
277,1.24,1.06,15.1,0.033,1.01979,4.04,0.47,8.4,2,1.0,R,**,Reg 1,7.142857142857142,0.8767751664525365,0.656124393571336,18.4154488217337,50.31657119443419,11.521648166250067,9.26095429046712,1.426110407591773,2.07275389349217,8.9580587948221,1.5408777260157234,1.3645593560288818,1e-08,9.318625793423063,5.121115709795004,409
278,0.28,1.71,3.0,0.028,0.99303,2.05,1.17,10.6,2,1.3,M,*,Reg 1,7.142857142857142,0.68472746200902,0.1695086743697486,9.236569311403342,108.11062541314719,9.184401508413359,9.164338876375055,1.3250587607081927,1.15227940550615,14.01685352848925,1.7309302537884312,1.3645593560288818,0.04156784602445155,5.683488987081952,0.3414755850749231,569
279,0.4,-0.16,0.9,0.048,0.993,3.22,0.27,8.7,2,2.7,B,*,Reg 2,0.0,0.4068277236419773,0.536082608184198,10.21244240794659,11.975047916773864,8.805716761947037,9.553840246354822,1.324931825249368,1.7530209964350274,7.719821723374014,1.5681508768224235,1.3645593560288818,1.3337116311840431,2.006381522136612,3.41840237428907,932
280,0.21,0.69,14.5,-0.211,0.9657,3.55,0.66,9.8,3,3.85,B,**,Reg 1,7.142857142857142,0.8436460325256158,0.4418238419190035,8.689936741216398,32.55643628681798,11.399515004215617,5.137001879335919,1.1902145200300431,1.888215169896158,10.219653703625836,1.6643331580405663,1.6712221139600012,3.7482061328533214,8.627729246096958,2.3217752231433533,860
281,0.14,-0.15,1.0,0.067,0.99268,3.53,-1.21,10.6,3,4.32,R,*,Reg 1,0.0,0.27700181470844465,0.9236150769974435,8.159976502914683,12.116784189916842,8.823568596934765,9.931374640456015,1.3235755713782833,1.8802983128127158,1.4180625299282608,1.7309302537884312,1.6712221139600012,5.0863186316054065,0.9301919410407117,10.148836270001954,465
282,0.22,-2.24,8.0,0.637,1.03059,2.41,0.48,9.1,2,1.0,M,*,Reg 2,0.0,0.14682333527865044,0.225369990946362,8.76700635337258,1.0360334279110355,10.118118884810405,24.659149966126236,1.461426360141799,1.365567250715605,9.022387198339834,1.603793787786427,1.3645593560288818,1e-08,0.26135988346737443,0.6038195481988442,585
283,0.24,-0.41,8.7,0.06,0.994,2.05,0.31,7.7,1,3.77,R,**,Reg 1,0.0,0.3810184362627328,0.43231511010337087,8.922166332698326,8.92327826604641,10.252445718643855,9.791431901765408,1.3291434907809485,1.15227940550615,7.96010441402072,1.4752809289489368,0.9649150833430776,3.540744431100628,1.7598942532605124,2.222889987453607,415
284,1.59,0.49,7.3,0.467,0.96302,3.13,0.43,6.0,2,1.86,R,*,Reg 3,0.0,0.22740658293485994,0.3571427336901022,22.541942265933816,25.729692801047534,9.984677833712572,19.577653818809946,1.1742516723056908,1.714300467238376,8.703046656889574,1.3022903358894247,1.3645593560288818,0.3413771571898865,0.6269365587322026,1.5168912441715356,765
285,0.28,0.78,-15.6,-0.093,0.992,3.05,0.31,11.7,4,1.08,R,*,Reg 3,0.0,0.4955647891825724,0.6078057147332923,9.236569311403342,36.19327446871926,6.107731224977415,6.9807241010837116,1.3206796084552703,1.6791328003869102,7.96010441402072,1.8185233657983146,1.9297524380738358,0.0029639151443353285,2.9770602635475027,4.3945078980402785,344
